         284   263.0498       7505.735       74492.16    
         285   245.5977       8505.583       74492.16    
         286   228.1455       9505.431       74492.16    
         287   210.6924       10505.28       74492.16    
         288   193.2402       11505.13       74492.16    
         289  -193.2422      -11505.12       75107.83    
         290  -210.6943      -10505.28       75107.83    
         291  -228.1475      -9505.430       75107.83    
         292  -245.5996      -8505.582       75107.83    
         293  -263.0527      -7505.734       75107.83    
         294  -280.5049      -6505.886       75107.83    
         295  -297.9580      -5506.039       75107.83    
         296  -315.4102      -4506.191       75107.83    
         297  -332.8633      -3506.343       75107.83    
         298  -350.3154      -2506.495       75107.83    
         299  -367.7686      -1506.647       75107.83    
         300  -385.2207      -506.7998       75107.83    
         301  -402.6729       493.0479       75107.83    
         302  -420.1260       1492.896       75107.83    
         303  -437.5781       2492.743       75107.83    
         304  -455.0312       3492.591       75107.83    
         305  -472.4834       4492.438       75107.83    
         306  -489.9365       5492.287       75107.83    
         307  -507.3887       6492.135       75107.83    
         308  -524.8418       7491.982       75107.83    
         309  -542.2939       8491.830       75107.83    
         310  -559.7461       9491.678       75107.83    
         311  -577.1992       10491.53       75107.83    
         312  -594.6514       11491.37       75107.83    
         313  -981.1328      -11518.88       75723.49    
         314  -998.5850      -10519.03       75723.49    
         315  -1016.038      -9519.183       75723.49    
         316  -1033.490      -8519.335       75723.49    
         317  -1050.943      -7519.487       75723.49    
         318  -1068.396      -6519.639       75723.49    
         319  -1085.849      -5519.792       75723.49    
         320  -1103.301      -4519.944       75723.49    
         321  -1120.754      -3520.096       75723.49    
         322  -1138.206      -2520.248       75723.49    
         323  -1155.659      -1520.400       75723.49    
         324  -1173.111      -520.5527       75723.49    
         325  -1190.563       479.2949       75723.49    
         326  -1208.017       1479.143       75723.49    
         327  -1225.469       2478.990       75723.49    
         328  -1242.922       3478.838       75723.49    
         329  -1260.374       4478.686       75723.49    
         330  -1277.827       5478.534       75723.49    
         331  -1295.279       6478.382       75723.49    
         332  -1312.732       7478.229       75723.49    
         333  -1330.185       8478.077       75723.49    
         334  -1347.637       9477.925       75723.49    
         335  -1365.090       10477.77       75723.49    
         336  -1382.542       11477.62       75723.49    
         337  -1769.023      -11532.63       76339.15    
         338  -1786.476      -10532.78       76339.15    
         339  -1803.929      -9532.936       76339.15    
         340  -1821.381      -8533.088       76339.15    
         341  -1838.834      -7533.240       76339.15    
         342  -1856.286      -6533.392       76339.15    
         343  -1873.739      -5533.544       76339.15    
         344  -1891.191      -4533.697       76339.15    
         345  -1908.645      -3533.849       76339.15    
         346  -1926.097      -2534.001       76339.15    
         347  -1943.550      -1534.153       76339.15    
         348  -1961.002      -534.3057       76339.15    
         349  -1978.454       465.5420       76339.15    
         350  -1995.907       1465.390       76339.15    
         351  -2013.359       2465.237       76339.15    
         352  -2030.812       3465.085       76339.15    
         353  -2048.265       4464.933       76339.15    
         354  -2065.718       5464.781       76339.15    
         355  -2083.170       6464.629       76339.15    
         356  -2100.623       7464.477       76339.15    
         357  -2118.075       8464.324       76339.15    
         358  -2135.527       9464.172       76339.15    
         359  -2152.980       10464.02       76339.15    
         360  -2170.433       11463.87       76339.15    
         361  -2556.914      -11546.38       76954.81    
         362  -2574.366      -10546.54       76954.81    
         363  -2591.819      -9546.688       76954.81    
         364  -2609.271      -8546.840       76954.81    
         365  -2626.725      -7546.992       76954.81    
         366  -2644.177      -6547.144       76954.81    
         367  -2661.630      -5547.296       76954.81    
         368  -2679.082      -4547.449       76954.81    
         369  -2696.535      -3547.601       76954.81    
         370  -2713.987      -2547.753       76954.81    
         371  -2731.440      -1547.905       76954.81    
         372  -2748.893      -548.0576       76954.81    
         373  -2766.345       451.7900       76954.81    
