dataset,sta,freq_hz,snr
main,A14C,18.8767,1094.382
main,A14C,19.4302,1046.271
main,A14C,20.0000,990.573
main,A14F,0.0200,14.521
main,A14F,0.0206,14.521
main,A14F,0.0212,14.521
main,A14F,0.0218,14.521
main,A14F,0.0225,14.521
main,A14F,0.0231,14.521
main,A14F,0.0357,32.356
main,A14F,0.0367,32.356
main,A14F,0.0389,47.718
main,A14F,0.0400,47.718
main,A14F,0.0412,47.718
main,A14F,0.0424,47.718
main,A14F,0.0436,47.718
main,A14F,0.0449,47.718
main,A14F,0.0462,47.718
main,A14F,0.0534,136.862
main,A14F,0.0550,136.862
main,A14F,0.0566,136.862
main,A14F,0.0583,182.100
main,A14F,0.0600,182.100
main,A14F,0.0617,182.100
main,A14F,0.0636,227.338
main,A14F,0.0654,227.338
main,A14F,0.0673,256.481
main,A14F,0.0693,256.481
main,A14F,0.0713,283.792
main,A14F,0.0734,283.792
main,A14F,0.0756,303.649
main,A14F,0.0778,296.577
main,A14F,0.0801,296.577
main,A14F,0.0824,296.577
main,A14F,0.0848,296.577
main,A14F,0.0873,266.081
main,A14F,0.0899,211.010
main,A14F,0.0925,211.010
main,A14F,0.0952,296.895
main,A14F,0.0980,296.895
main,A14F,0.1009,299.509
main,A14F,0.1039,299.509
main,A14F,0.1069,281.925
main,A14F,0.1101,281.925
main,A14F,0.1133,365.741
main,A14F,0.1166,1173.360
main,A14F,0.1200,1173.360
main,A14F,0.1235,370.377
main,A14F,0.1272,394.134
main,A14F,0.1309,394.134
main,A14F,0.1347,377.233
main,A14F,0.1387,390.439
main,A14F,0.1428,573.477
main,A14F,0.1469,573.477
main,A14F,0.1512,610.652
main,A14F,0.1557,610.652
main,A14F,0.1602,544.006
main,A14F,0.1649,670.529
main,A14F,0.1698,670.529
main,A14F,0.1748,662.441
main,A14F,0.1799,596.748
main,A14F,0.1852,596.748
main,A14F,0.1906,504.877
main,A14F,0.1962,469.158
main,A14F,0.2019,410.517
main,A14F,0.2079,410.517
main,A14F,0.2140,422.095
main,A14F,0.2202,422.674
main,A14F,0.2267,408.952
main,A14F,0.2333,421.863
main,A14F,0.2402,432.417
main,A14F,0.2472,425.556
main,A14F,0.2545,408.693
main,A14F,0.2619,461.988
main,A14F,0.2696,584.463
main,A14F,0.2775,590.390
main,A14F,0.2857,605.059
main,A14F,0.2940,626.724
main,A14F,0.3027,705.734
main,A14F,0.3115,705.734
main,A14F,0.3207,692.476
main,A14F,0.3301,820.113
main,A14F,0.3397,899.669
main,A14F,0.3497,818.917
main,A14F,0.3600,861.612
main,A14F,0.3705,967.174
main,A14F,0.3814,993.257
main,A14F,0.3926,1052.397
main,A14F,0.4041,1114.763
main,A14F,0.4159,1155.818
main,A14F,0.4281,1243.973
main,A14F,0.4407,1182.783
main,A14F,0.4536,1228.287
main,A14F,0.4669,1296.029
main,A14F,0.4806,1378.495
main,A14F,0.4947,1265.230
main,A14F,0.5092,1324.615
main,A14F,0.5241,1346.656
main,A14F,0.5395,1366.423
main,A14F,0.5553,1444.406
main,A14F,0.5716,1425.276
main,A14F,0.5884,1584.343
main,A14F,0.6056,1556.809
main,A14F,0.6234,1485.405
main,A14F,0.6417,1556.111
main,A14F,0.6605,1602.355
main,A14F,0.6798,1615.507
main,A14F,0.6998,1710.942
main,A14F,0.7203,1766.045
main,A14F,0.7414,2039.491
main,A14F,0.7632,2132.311
main,A14F,0.7855,2365.256
main,A14F,0.8086,2601.704
main,A14F,0.8323,2837.315
main,A14F,0.8567,3058.401
main,A14F,0.8818,3226.145
main,A14F,0.9077,3134.953
main,A14F,0.9343,3149.983
main,A14F,0.9617,3339.091
main,A14F,0.9899,3289.414
main,A14F,1.0189,3158.783
main,A14F,1.0488,2945.306
main,A14F,1.0796,2779.693
main,A14F,1.1112,3034.582
main,A14F,1.1438,3244.737
main,A14F,1.1773,2922.843
main,A14F,1.2119,2876.193
main,A14F,1.2474,3206.661
main,A14F,1.2840,3179.828
main,A14F,1.3216,3301.900
main,A14F,1.3604,3503.123
main,A14F,1.4003,3632.565
main,A14F,1.4414,3325.724
main,A14F,1.4836,3260.123
main,A14F,1.5271,3377.276
main,A14F,1.5719,3844.926
main,A14F,1.6180,3989.681
main,A14F,1.6655,4009.622
main,A14F,1.7143,3968.111
main,A14F,1.7646,3922.322
main,A14F,1.8163,3709.436
main,A14F,1.8696,3910.063
main,A14F,1.9244,4213.988
main,A14F,1.9808,4272.487
main,A14F,2.0389,4219.154
main,A14F,2.0987,4230.968
main,A14F,2.1602,4183.975
main,A14F,2.2236,4332.481
main,A14F,2.2888,4378.861
main,A14F,2.3559,4954.903
main,A14F,2.4250,5218.277
main,A14F,2.4961,5129.678
main,A14F,2.5693,5277.941
main,A14F,2.6447,5804.561
main,A14F,2.7222,6117.405
main,A14F,2.8020,6488.315
main,A14F,2.8842,7001.040
main,A14F,2.9688,7216.161
main,A14F,3.0558,7624.514
main,A14F,3.1454,7746.245
main,A14F,3.2377,8422.936
main,A14F,3.3326,8421.673
main,A14F,3.4304,8597.966
main,A14F,3.5310,9318.725
main,A14F,3.6345,9215.108
main,A14F,3.7411,9098.652
main,A14F,3.8508,9251.576
main,A14F,3.9637,8992.766
main,A14F,4.0799,8870.283
main,A14F,4.1996,8900.567
main,A14F,4.3227,8221.081
main,A14F,4.4495,8586.604
main,A14F,4.5800,7810.340
main,A14F,4.7143,7422.039
main,A14F,4.8525,7788.527
main,A14F,4.9948,7826.224
main,A14F,5.1413,8097.462
main,A14F,5.2921,7993.432
main,A14F,5.4472,7947.408
main,A14F,5.6070,7716.648
main,A14F,5.7714,7555.571
main,A14F,5.9406,7387.856
main,A14F,6.1148,7437.174
main,A14F,6.2942,7448.684
main,A14F,6.4787,7044.561
main,A14F,6.6687,6594.218
main,A14F,6.8643,6258.744
main,A14F,7.0656,5959.634
main,A14F,7.2728,4985.127
main,A14F,7.4860,4903.334
main,A14F,7.7056,5001.701
main,A14F,7.9315,4922.143
main,A14F,8.1641,4974.521
main,A14F,8.4035,5063.441
main,A14F,8.6499,5194.926
main,A14F,8.9036,5463.854
main,A14F,9.1647,5743.053
main,A14F,9.4334,6621.590
main,A14F,9.7101,6663.240
main,A14F,9.9948,6692.398
main,A14F,10.2879,7074.291
main,A14F,10.5896,6967.911
main,A14F,10.9001,5655.345
main,A14F,11.2198,5381.571
main,A14F,11.5488,5226.454
main,A14F,11.8874,5077.638
main,A14F,12.2360,4792.496
main,A14F,12.5949,4643.760
main,A14F,12.9642,4548.290
main,A14F,13.3444,4379.870
main,A14F,13.7357,3482.097
main,A14F,14.1385,3300.189
main,A14F,14.5531,3206.709
main,A14F,14.9798,3171.973
main,A14F,15.4191,3098.040
main,A14F,15.8713,3098.187
main,A14F,16.3367,3068.603
main,A14F,16.8157,2974.889
main,A14F,17.3089,2880.079
main,A14F,17.8164,2830.917
main,A14F,18.3389,3096.821
main,A14F,18.8767,3011.242
main,A14F,19.4302,2943.583
main,A14F,20.0000,2542.754
main,A15F,0.0200,20.462
main,A15F,0.0206,20.462
main,A15F,0.0212,20.462
main,A15F,0.0336,44.443
main,A15F,0.0346,44.443
main,A15F,0.0357,44.443
main,A15F,0.0367,44.443
main,A15F,0.0389,74.869
main,A15F,0.0400,74.869
main,A15F,0.0412,74.869
main,A15F,0.0424,74.869
main,A15F,0.0504,351.378
main,A15F,0.0519,351.378
main,A15F,0.0534,351.378
main,A15F,0.0550,351.378
main,A15F,0.0566,351.378
main,A15F,0.0583,285.490
main,A15F,0.0600,285.490
main,A15F,0.0617,285.490
main,A15F,0.0636,219.603
main,A15F,0.0673,134.464
main,A15F,0.0693,134.464
main,A15F,0.0713,134.464
main,A15F,0.0734,134.464
main,A15F,0.0756,157.539
main,A15F,0.0778,191.108
main,A15F,0.0801,191.108
main,A15F,0.0824,204.699
main,A15F,0.0848,204.699
main,A15F,0.0873,294.076
main,A15F,0.0899,352.007
main,A15F,0.0925,352.007
main,A15F,0.0952,361.417
main,A15F,0.0980,361.417
main,A15F,0.1009,416.094
main,A15F,0.1039,416.094
main,A15F,0.1069,403.852
main,A15F,0.1101,430.232
main,A15F,0.1133,416.819
main,A15F,0.1166,424.031
main,A15F,0.1200,424.031
main,A15F,0.1235,433.341
main,A15F,0.1272,460.512
main,A15F,0.1309,458.961
main,A15F,0.1347,395.294
main,A15F,0.1387,415.875
main,A15F,0.1428,397.302
main,A15F,0.1469,397.302
main,A15F,0.1512,335.517
main,A15F,0.1557,325.681
main,A15F,0.1602,325.681
main,A15F,0.1649,382.293
main,A15F,0.1698,382.293
main,A15F,0.1748,452.585
main,A15F,0.1799,494.593
main,A15F,0.1852,466.880
main,A15F,0.1906,465.213
main,A15F,0.1962,484.367
main,A15F,0.2019,600.238
main,A15F,0.2079,600.238
main,A15F,0.2140,661.356
main,A15F,0.2202,812.473
main,A15F,0.2267,846.060
main,A15F,0.2333,1015.529
main,A15F,0.2402,1348.876
main,A15F,0.2472,1351.736
main,A15F,0.2545,1468.445
main,A15F,0.2619,1424.576
main,A15F,0.2696,1223.572
main,A15F,0.2775,1300.909
main,A15F,0.2857,1478.764
main,A15F,0.2940,1468.855
main,A15F,0.3027,1132.041
main,A15F,0.3115,1045.615
main,A15F,0.3207,1074.961
main,A15F,0.3301,973.681
main,A15F,0.3397,984.825
main,A15F,0.3497,999.101
main,A15F,0.3600,1074.737
main,A15F,0.3705,1000.259
main,A15F,0.3814,1064.010
main,A15F,0.3926,1132.132
main,A15F,0.4041,1270.242
main,A15F,0.4159,1612.977
main,A15F,0.4281,1764.101
main,A15F,0.4407,1908.384
main,A15F,0.4536,2137.451
main,A15F,0.4669,2587.542
main,A15F,0.4806,2825.563
main,A15F,0.4947,2868.243
main,A15F,0.5092,3376.704
main,A15F,0.5241,4039.179
main,A15F,0.5395,4406.686
main,A15F,0.5553,4263.711
main,A15F,0.5716,3792.861
main,A15F,0.5884,3521.730
main,A15F,0.6056,3361.286
main,A15F,0.6234,3248.481
main,A15F,0.6417,3184.053
main,A15F,0.6605,2941.104
main,A15F,0.6798,2714.701
main,A15F,0.6998,2619.736
main,A15F,0.7203,2134.000
main,A15F,0.7414,2234.730
main,A15F,0.7632,2421.183
main,A15F,0.7855,2757.760
main,A15F,0.8086,3038.614
main,A15F,0.8323,3521.449
main,A15F,0.8567,3559.799
main,A15F,0.8818,3866.499
main,A15F,0.9077,3979.059
main,A15F,0.9343,4053.841
main,A15F,0.9617,4038.920
main,A15F,0.9899,4082.245
main,A15F,1.0189,4111.404
main,A15F,1.0488,4068.630
main,A15F,1.0796,3666.210
main,A15F,1.1112,3631.570
main,A15F,1.1438,3628.929
main,A15F,1.1773,3935.633
main,A15F,1.2119,4243.025
main,A15F,1.2474,4571.070
main,A15F,1.2840,4690.379
main,A15F,1.3216,5100.632
main,A15F,1.3604,4974.184
main,A15F,1.4003,4979.870
main,A15F,1.4414,5297.148
main,A15F,1.4836,5477.992
main,A15F,1.5271,5555.162
main,A15F,1.5719,5611.507
main,A15F,1.6180,5378.353
main,A15F,1.6655,5582.415
main,A15F,1.7143,5268.255
main,A15F,1.7646,4831.171
main,A15F,1.8163,4917.770
main,A15F,1.8696,5197.712
main,A15F,1.9244,5084.997
main,A15F,1.9808,5131.027
main,A15F,2.0389,5007.342
main,A15F,2.0987,4646.789
main,A15F,2.1602,4696.694
main,A15F,2.2236,4594.806
main,A15F,2.2888,4710.055
main,A15F,2.3559,4834.350
main,A15F,2.4250,4830.630
main,A15F,2.4961,4774.897
main,A15F,2.5693,5042.873
main,A15F,2.6447,4809.856
main,A15F,2.7222,4990.528
main,A15F,2.8020,5392.672
main,A15F,2.8842,5744.002
main,A15F,2.9688,5873.185
main,A15F,3.0558,6045.908
main,A15F,3.1454,6630.187
main,A15F,3.2377,6684.477
main,A15F,3.3326,6444.926
main,A15F,3.4304,6317.886
main,A15F,3.5310,6564.467
main,A15F,3.6345,6495.879
main,A15F,3.7411,6164.840
main,A15F,3.8508,5797.854
main,A15F,3.9637,5483.692
main,A15F,4.0799,5174.174
main,A15F,4.1996,4941.439
main,A15F,4.3227,4835.628
main,A15F,4.4495,4850.248
main,A15F,4.5800,4668.051
main,A15F,4.7143,4685.208
main,A15F,4.8525,4627.116
main,A15F,4.9948,4757.641
main,A15F,5.1413,4828.279
main,A15F,5.2921,4924.402
main,A15F,5.4472,5169.067
main,A15F,5.6070,4893.318
main,A15F,5.7714,4822.140
main,A15F,5.9406,4679.345
main,A15F,6.1148,4656.698
main,A15F,6.2942,4664.718
main,A15F,6.4787,4499.727
main,A15F,6.6687,4368.531
main,A15F,6.8643,4238.907
main,A15F,7.0656,3977.914
main,A15F,7.2728,3807.166
main,A15F,7.4860,3791.859
main,A15F,7.7056,3724.119
main,A15F,7.9315,3650.258
main,A15F,8.1641,3410.488
main,A15F,8.4035,3273.301
main,A15F,8.6499,3147.293
main,A15F,8.9036,3056.876
main,A15F,9.1647,2952.673
main,A15F,9.4334,2917.221
main,A15F,9.7101,2901.682
main,A15F,9.9948,2695.972
main,A15F,10.2879,2630.122
main,A15F,10.5896,2553.351
main,A15F,10.9001,2539.386
main,A15F,11.2198,2396.152
main,A15F,11.5488,2306.907
main,A15F,11.8874,2247.644
main,A15F,12.2360,2149.761
main,A15F,12.5949,2059.023
main,A15F,12.9642,1965.133
main,A15F,13.3444,1912.312
main,A15F,13.7357,1870.020
main,A15F,14.1385,1831.570
main,A15F,14.5531,1778.524
main,A15F,14.9798,1738.667
main,A15F,15.4191,1651.592
main,A15F,15.8713,1578.613
main,A15F,16.3367,1540.877
main,A15F,16.8157,1476.246
main,A15F,17.3089,1437.037
main,A15F,17.8164,1357.328
main,A15F,18.3389,1331.899
main,A15F,18.8767,1254.760
main,A15F,19.4302,1230.496
main,A15F,20.0000,1058.137
main,A16F,0.0300,13.068
main,A16F,0.0309,13.068
main,A16F,0.0318,13.068
main,A16F,0.0327,13.068
main,A16F,0.0336,13.068
main,A16F,0.0346,13.068
main,A16F,0.0357,13.068
main,A16F,0.0367,13.068
main,A16F,0.0600,531.744
main,A16F,0.0617,531.744
main,A16F,0.0636,509.856
main,A16F,0.0654,509.856
main,A16F,0.0673,578.828
main,A16F,0.0693,578.828
main,A16F,0.0713,578.828
main,A16F,0.0734,578.828
main,A16F,0.0756,647.800
main,A16F,0.0899,62.206
main,A16F,0.0925,62.206
main,A16F,0.0952,87.289
main,A16F,0.0980,87.289
main,A16F,0.1009,87.304
main,A16F,0.1039,87.304
main,A16F,0.1069,105.491
main,A16F,0.1101,105.491
main,A16F,0.1133,139.660
main,A16F,0.1200,178.852
main,A16F,0.1235,179.186
main,A16F,0.1272,189.278
main,A16F,0.1309,189.278
main,A16F,0.1347,186.520
main,A16F,0.1387,196.696
main,A16F,0.1428,214.808
main,A16F,0.1469,297.690
main,A16F,0.1512,317.925
main,A16F,0.1557,601.832
main,A16F,0.1602,601.832
main,A16F,0.1649,613.556
main,A16F,0.1698,613.556
main,A16F,0.1748,612.530
main,A16F,0.1799,313.851
main,A16F,0.1852,313.851
main,A16F,0.1906,315.668
main,A16F,0.1962,218.295
main,A16F,0.2019,189.894
main,A16F,0.2079,241.904
main,A16F,0.2140,253.356
main,A16F,0.2202,246.203
main,A16F,0.2267,244.610
main,A16F,0.2333,413.497
main,A16F,0.2402,511.996
main,A16F,0.2472,506.104
main,A16F,0.2545,477.557
main,A16F,0.2619,459.981
main,A16F,0.2696,382.469
main,A16F,0.2775,411.851
main,A16F,0.2857,432.981
main,A16F,0.2940,531.560
main,A16F,0.3027,547.110
main,A16F,0.3115,523.369
main,A16F,0.3207,569.314
main,A16F,0.3301,665.088
main,A16F,0.3397,694.102
main,A16F,0.3497,809.884
main,A16F,0.3600,840.763
main,A16F,0.3705,907.531
main,A16F,0.3814,618.706
main,A16F,0.3926,574.759
main,A16F,0.4041,614.462
main,A16F,0.4159,743.228
main,A16F,0.4281,670.669
main,A16F,0.4407,795.516
main,A16F,0.4536,854.054
main,A16F,0.4669,812.502
main,A16F,0.4806,781.385
main,A16F,0.4947,750.625
main,A16F,0.5092,1109.821
main,A16F,0.5241,1100.411
main,A16F,0.5395,1035.365
main,A16F,0.5553,1080.024
main,A16F,0.5716,1096.250
main,A16F,0.5884,912.753
main,A16F,0.6056,969.422
main,A16F,0.6234,960.353
main,A16F,0.6417,1049.790
main,A16F,0.6605,1095.320
main,A16F,0.6798,1324.362
main,A16F,0.6998,1443.559
main,A16F,0.7203,1510.936
main,A16F,0.7414,1730.383
main,A16F,0.7632,1819.746
main,A16F,0.7855,1910.507
main,A16F,0.8086,1848.452
main,A16F,0.8323,2081.665
main,A16F,0.8567,2015.916
main,A16F,0.8818,2075.262
main,A16F,0.9077,1966.527
main,A16F,0.9343,1980.134
main,A16F,0.9617,1999.169
main,A16F,0.9899,1955.045
main,A16F,1.0189,2021.378
main,A16F,1.0488,2120.309
main,A16F,1.0796,2066.274
main,A16F,1.1112,2090.513
main,A16F,1.1438,2277.479
main,A16F,1.1773,2353.068
main,A16F,1.2119,2385.546
main,A16F,1.2474,2625.155
main,A16F,1.2840,2740.570
main,A16F,1.3216,2755.078
main,A16F,1.3604,2869.588
main,A16F,1.4003,2914.568
main,A16F,1.4414,3151.392
main,A16F,1.4836,3215.382
main,A16F,1.5271,3389.143
main,A16F,1.5719,3715.083
main,A16F,1.6180,3829.679
main,A16F,1.6655,3693.823
main,A16F,1.7143,3672.458
main,A16F,1.7646,3711.798
main,A16F,1.8163,3609.026
main,A16F,1.8696,4066.799
main,A16F,1.9244,4195.813
main,A16F,1.9808,4297.811
main,A16F,2.0389,4427.024
main,A16F,2.0987,4114.939
main,A16F,2.1602,4266.072
main,A16F,2.2236,4361.312
main,A16F,2.2888,4900.136
main,A16F,2.3559,4970.186
main,A16F,2.4250,5067.950
main,A16F,2.4961,5094.962
main,A16F,2.5693,5026.932
main,A16F,2.6447,5263.084
main,A16F,2.7222,5582.400
main,A16F,2.8020,5688.398
main,A16F,2.8842,5792.821
main,A16F,2.9688,6156.422
main,A16F,3.0558,6471.619
main,A16F,3.1454,6791.111
main,A16F,3.2377,6643.480
main,A16F,3.3326,6758.059
main,A16F,3.4304,6905.242
main,A16F,3.5310,6152.826
main,A16F,3.6345,5859.697
main,A16F,3.7411,5508.665
main,A16F,3.8508,5179.172
main,A16F,3.9637,5234.609
main,A16F,4.0799,4973.924
main,A16F,4.1996,4905.652
main,A16F,4.3227,5132.788
main,A16F,4.4495,4887.381
main,A16F,4.5800,5024.639
main,A16F,4.7143,5179.131
main,A16F,4.8525,5392.239
main,A16F,4.9948,5525.457
main,A16F,5.1413,5414.854
main,A16F,5.2921,5191.928
main,A16F,5.4472,5014.314
main,A16F,5.6070,4885.601
main,A16F,5.7714,4690.180
main,A16F,5.9406,4616.670
main,A16F,6.1148,4504.736
main,A16F,6.2942,4526.183
main,A16F,6.4787,4563.810
main,A16F,6.6687,4525.785
main,A16F,6.8643,4588.240
main,A16F,7.0656,4520.710
main,A16F,7.2728,4325.114
main,A16F,7.4860,4320.917
main,A16F,7.7056,4125.426
main,A16F,7.9315,4171.539
main,A16F,8.1641,4018.974
main,A16F,8.4035,3893.733
main,A16F,8.6499,3783.128
main,A16F,8.9036,3746.275
main,A16F,9.1647,3575.899
main,A16F,9.4334,3813.915
main,A16F,9.7101,3847.748
main,A16F,9.9948,3884.926
main,A16F,10.2879,3805.044
main,A16F,10.5896,3560.079
main,A16F,10.9001,3290.012
main,A16F,11.2198,3097.496
main,A16F,11.5488,3092.123
main,A16F,11.8874,2978.838
main,A16F,12.2360,2846.894
main,A16F,12.5949,2736.449
main,A16F,12.9642,2644.122
main,A16F,13.3444,2500.688
main,A16F,13.7357,2476.683
main,A16F,14.1385,2346.692
main,A16F,14.5531,2037.329
main,A16F,14.9798,2054.738
main,A16F,15.4191,1978.164
main,A16F,15.8713,1899.071
main,A16F,16.3367,1895.065
main,A16F,16.8157,1861.821
main,A16F,17.3089,1809.391
main,A16F,17.8164,1769.457
main,A16F,18.3389,1773.343
main,A16F,18.8767,1708.931
main,A16F,19.4302,1890.501
main,A16F,20.0000,1838.346
main,A17C,0.0756,94.319
main,A17C,0.0778,107.664
main,A17C,0.0801,107.664
main,A17C,0.0824,107.664
main,A17C,0.0848,107.664
main,A17C,0.0873,114.344
main,A17C,0.0899,124.356
main,A17C,0.0925,124.356
main,A17C,0.0952,110.032
main,A17C,0.0980,110.032
main,A17C,0.1512,93.247
main,A17C,0.1557,93.247
main,A17C,0.1602,93.247
main,A17C,0.1649,95.115
main,A17C,0.1698,95.115
main,A17C,0.1748,108.720
main,A17C,0.1799,143.033
main,A17C,0.1852,143.033
main,A17C,0.1906,150.505
main,A17C,0.1962,150.505
main,A17C,0.2267,300.483
main,A17C,0.2333,322.493
main,A17C,0.2402,405.936
main,A17C,0.2472,452.655
main,A17C,0.2545,505.682
main,A17C,0.2619,521.797
main,A17C,0.2696,523.530
main,A17C,0.2775,510.164
main,A17C,0.2857,495.413
main,A17C,0.2940,482.027
main,A17C,0.3027,399.304
main,A17C,0.3115,399.304
main,A17C,0.3207,367.861
main,A17C,0.3301,334.318
main,A17C,0.3397,278.270
main,A17C,0.3497,257.480
main,A17C,0.3600,249.245
main,A17C,0.3705,238.867
main,A17C,0.3814,196.817
main,A17C,0.3926,173.113
main,A17C,0.4041,172.485
main,A17C,0.4159,214.616
main,A17C,0.4281,218.876
main,A17C,0.4407,235.771
main,A17C,0.4536,232.561
main,A17C,0.4669,270.999
main,A17C,0.4806,292.294
main,A17C,0.4947,287.055
main,A17C,0.5092,301.235
main,A17C,0.5241,465.550
main,A17C,0.5395,498.663
main,A17C,0.5553,504.044
main,A17C,0.5716,491.264
main,A17C,0.5884,476.154
main,A17C,0.6056,785.867
main,A17C,0.6234,760.531
main,A17C,0.6417,699.093
main,A17C,0.6605,681.305
main,A17C,0.6798,634.764
main,A17C,0.6998,624.713
main,A17C,0.7203,560.164
main,A17C,0.7414,499.255
main,A17C,0.7632,411.619
main,A17C,0.7855,521.513
main,A17C,0.8086,559.789
main,A17C,0.8323,617.040
main,A17C,0.8567,652.685
main,A17C,0.8818,690.035
main,A17C,0.9077,594.939
main,A17C,0.9343,618.305
main,A17C,0.9617,636.968
main,A17C,0.9899,926.533
main,A17C,1.0189,902.268
main,A17C,1.0488,944.424
main,A17C,1.0796,1067.979
main,A17C,1.1112,1064.837
main,A17C,1.1438,853.006
main,A17C,1.1773,919.719
main,A17C,1.2119,955.104
main,A17C,1.2474,960.767
main,A17C,1.2840,917.609
main,A17C,1.3216,982.467
main,A17C,1.3604,1087.045
main,A17C,1.4003,1030.124
main,A17C,1.4414,974.791
main,A17C,1.4836,1067.941
main,A17C,1.5271,1175.977
main,A17C,1.5719,1476.510
main,A17C,1.6180,1427.094
main,A17C,1.6655,1158.655
main,A17C,1.7143,1166.375
main,A17C,1.7646,1199.829
main,A17C,1.8163,1299.298
main,A17C,1.8696,1404.562
main,A17C,1.9244,1407.173
main,A17C,1.9808,1641.857
main,A17C,2.0389,1565.570
main,A17C,2.0987,1623.067
main,A17C,2.1602,1946.341
main,A17C,2.2236,1984.178
main,A17C,2.2888,1925.707
main,A17C,2.3559,1967.215
main,A17C,2.4250,2073.788
main,A17C,2.4961,2424.853
main,A17C,2.5693,2282.325
main,A17C,2.6447,2307.038
main,A17C,2.7222,2394.238
main,A17C,2.8020,2201.258
main,A17C,2.8842,2280.671
main,A17C,2.9688,2418.793
main,A17C,3.0558,2294.310
main,A17C,3.1454,2155.972
main,A17C,3.2377,2290.414
main,A17C,3.3326,2256.108
main,A17C,3.4304,2054.213
main,A17C,3.5310,2059.884
main,A17C,3.6345,2230.477
main,A17C,3.7411,2323.127
main,A17C,3.8508,2449.263
main,A17C,3.9637,2632.166
main,A17C,4.0799,2784.541
main,A17C,4.1996,3046.962
main,A17C,4.3227,2956.791
main,A17C,4.4495,3271.719
main,A17C,4.5800,3743.049
main,A17C,4.7143,4006.715
main,A17C,4.8525,4189.188
main,A17C,4.9948,4232.474
main,A17C,5.1413,4158.747
main,A17C,5.2921,4020.940
main,A17C,5.4472,4074.959
main,A17C,5.6070,4056.569
main,A17C,5.7714,4054.513
main,A17C,5.9406,3904.227
main,A17C,6.1148,3943.696
main,A17C,6.2942,3829.099
main,A17C,6.4787,3670.098
main,A17C,6.6687,3512.244
main,A17C,6.8643,3407.724
main,A17C,7.0656,3382.012
main,A17C,7.2728,3347.757
main,A17C,7.4860,3382.807
main,A17C,7.7056,3373.432
main,A17C,7.9315,3235.668
main,A17C,8.1641,3143.254
main,A17C,8.4035,3206.672
main,A17C,8.6499,3200.449
main,A17C,8.9036,3230.854
main,A17C,9.1647,3524.600
main,A17C,9.4334,3495.476
main,A17C,9.7101,3553.098
main,A17C,9.9948,3398.627
main,A17C,10.2879,3235.302
main,A17C,10.5896,3191.024
main,A17C,10.9001,3171.312
main,A17C,11.2198,3173.291
main,A17C,11.5488,3010.747
main,A17C,11.8874,2784.586
main,A17C,12.2360,2628.368
main,A17C,12.5949,2639.555
main,A17C,12.9642,2503.637
main,A17C,13.3444,2520.988
main,A17C,13.7357,2477.249
main,A17C,14.1385,2351.247
main,A17C,14.5531,2327.057
main,A17C,14.9798,2221.964
main,A17C,15.4191,2176.281
main,A17C,15.8713,2236.997
main,A17C,16.3367,2243.467
main,A17C,16.8157,2263.545
main,A17C,17.3089,2297.694
main,A17C,17.8164,2307.928
main,A17C,18.3389,2307.112
main,A17C,18.8767,2088.914
main,A17C,19.4302,1925.765
main,A17C,20.0000,1929.096
main,A17F,0.0200,9.284
main,A17F,0.0206,9.284
main,A17F,0.0212,9.284
main,A17F,0.0327,10.013
main,A17F,0.0336,10.013
main,A17F,0.0346,10.013
main,A17F,0.0357,10.013
main,A17F,0.0367,10.013
main,A17F,0.0389,21.975
main,A17F,0.0400,21.975
main,A17F,0.0412,21.975
main,A17F,0.0424,21.975
main,A17F,0.0490,29.914
main,A17F,0.0504,36.182
main,A17F,0.0519,36.182
main,A17F,0.0534,36.182
main,A17F,0.0550,36.182
main,A17F,0.0566,36.182
main,A17F,0.0583,31.477
main,A17F,0.0600,31.477
main,A17F,0.0617,31.477
main,A17F,0.0636,26.773
main,A17F,0.0654,329.279
main,A17F,0.0673,405.926
main,A17F,0.0693,405.926
main,A17F,0.0713,405.926
main,A17F,0.0734,405.926
main,A17F,0.0756,482.573
main,A17F,0.0778,561.452
main,A17F,0.0801,561.452
main,A17F,0.0824,182.548
main,A17F,0.0848,182.548
main,A17F,0.0873,144.733
main,A17F,0.0899,132.237
main,A17F,0.0925,132.237
main,A17F,0.0952,165.631
