   1    Infinity   0.000       34.81       56.31       67.26       109.7       2.218       9.244       1.264       1.247       6.452      0.2261    
   1   1.108       4974.       35.45       54.93       84.53       98.21       2.438       8.806       1.303       1.216       6.394      0.1767    
   1  0.3546       4660.       37.19       58.11       84.77       106.4       2.118       7.981       1.226       1.219       6.457      0.2042    
   1  0.2821       5040.       35.95       55.06       75.03       98.92       2.302       9.330       1.241       1.183       6.530      0.2443    
   1  0.7915       4334.       31.34       53.27       82.16       101.3       2.600       10.01       1.274       1.199       6.885      0.2363    
   1   1.103       6988.       40.66       53.69       74.68       92.46       2.408       10.33       1.203       1.191       6.341      0.2538    
   1   1.006       70.26       35.04       53.77       72.97       96.24       1.491       7.477       1.280       1.190       6.095      0.2586    
   1   1.014       153.2       38.12       57.99       60.40       100.0       1.728       8.207       1.247       1.151       7.085      0.2714    
   1  0.2882       5133.       36.86       57.00       73.78       107.2       2.337       9.094       1.248       1.167       7.032      0.2234    
   1  0.3458       4178.       35.07       48.08       84.37       95.99       2.135       9.896       1.253       1.182       6.434      0.2655    
   1   1.010       109.9       35.84       60.11       74.50       92.85       2.472       9.866       1.212       1.139       6.044      0.2993    
   1   1.018       216.4       32.83       60.31       67.31       105.3       2.486       10.97       1.229       1.177       6.241      0.2489    
   1  0.9904       5908.       39.29       54.75       76.43       98.11       2.210       9.097       1.219       1.214       6.459      0.2118    
   1   1.019       203.5       38.86       57.72       78.43       100.4       2.076       9.182       1.244       1.239       6.645      0.2808    
   1   1.007       84.91       30.28       53.75       66.34       94.17       2.102       7.925       1.257       1.122       6.571      0.2687    
   1   1.015       161.1       38.12       51.76       68.78       85.77       1.877       9.163       1.247       1.189       7.024      0.3116    
   1   1.020       229.1       36.24       53.26       76.80       105.9       2.710       8.415       1.220       1.168       6.720      0.2529    
   1  0.6973       6400.       37.78       56.55       76.42       99.19       1.787       10.67       1.235       1.175       7.040      0.2671    
   1  0.8917       4285.       35.57       51.09       77.81       92.77       1.687       8.895       1.213       1.171       6.471      0.2181    
   1   1.014       151.6       37.20       51.83       71.98       93.68       2.855       9.141       1.248       1.190       6.402      0.2737    
   1  0.5265       4738.       32.02       55.85       70.84       99.54       2.393       10.22       1.199       1.112       6.580      0.2472    
   1   1.022       257.9       33.51       52.03       68.26       95.87       2.195       9.037       1.294       1.173       6.480      0.2312    
   1   1.011       121.4       36.82       56.21       76.86       87.26       2.062       7.513       1.259       1.145       6.437      0.2269    
   1   1.014       148.9       38.54       55.21       77.59       97.00       2.343       9.968       1.259       1.176       6.570      0.3194    
   1  0.4204       4246.       31.64       53.39       72.53       94.85       2.495       9.932       1.223       1.165       6.993      0.2665    
   1   1.018       200.7       34.32       52.74       78.94       95.29       2.110       9.077       1.223       1.140       6.552      0.2661    
   1  0.3584       5030.       35.97       55.85       65.74       95.41       1.476       9.583       1.249       1.164       6.614      0.2429    
   1   1.011       120.4       37.22       58.09       78.92       106.3       1.540       9.148       1.239       1.155       6.321      0.2498    
   1   1.532       5896.       36.14       52.90       77.13       87.97       2.333       10.60       1.249       1.166       6.406      0.2328    
   1   1.019       229.5       31.09       50.10       75.26       100.2       2.319       8.725       1.241       1.181       6.465      0.2347    
   1   1.606       7472.       39.03       60.34       70.98       88.77       2.196       10.12       1.232       1.167       6.478      0.2185    
   1   1.017       177.1       32.28       52.81       73.87       96.97       2.200       9.476       1.254       1.188       6.638      0.2809    
   1    Infinity   0.000       36.79       54.76       60.56       105.1       2.156       9.130       1.245       1.194       6.477      0.2519    
   1   1.008       95.82       34.19       58.28       66.66       98.86       2.482       7.706       1.250       1.160       6.429      0.2585    
   1   1.676       6179.       38.95       57.24       69.11       102.4       2.421       9.948       1.258       1.203       6.525      0.2608    
